Date;Adj Close;;;;;;;;RAT
14/06/2004;3740,9;;;;;;;;-0,00039547
07/06/2004;3699,38;;;;;;;;-0,011098933
31/05/2004;3698,87;;;;;;;;-0,000137861
24/05/2004;3652,03;;;;;;;;-0,012663327
17/05/2004;3607,02;;;;;;;;-0,012324652
10/05/2004;3603,26;;;;;;;;-0,001042412
03/05/2004;3653,18;;;;;;;;0,013854121
26/04/2004;3674,28;;;;;;;;0,00577579
19/04/2004;3811,43;;;;;;;;0,037327041
13/04/2004;3751,59;;;;;;;;-0,015700144
05/04/2004;3740,11;;;;;;;;-0,003060036
29/03/2004;3739,91;;;;;;;;-5,34744E-05
22/03/2004;3592,39;;;;;;;;-0,039444799
15/03/2004;3613,28;;;;;;;;0,00581507
08/03/2004;3661,78;;;;;;;;0,013422707
01/03/2004;3761,11;;;;;;;;0,027126152
23/02/2004;3725,44;;;;;;;;-0,009483902
16/02/2004;3733,28;;;;;;;;0,002104449
09/02/2004;3649,34;;;;;;;;-0,02248425
02/02/2004;3624,72;;;;;;;;-0,006746425
26/01/2004;3638,44;;;;;;;;0,00378512
19/01/2004;3693,36;;;;;;;;0,015094381
12/01/2004;3671,8;;;;;;;;-0,005837503
05/01/2004;3574,8;;;;;;;;-0,026417561
29/12/2003;3596,8;;;;;;;;0,00615419
22/12/2003;3510,3;;;;;;;;-0,024049155
15/12/2003;3502,04;;;;;;;;-0,002353075
08/12/2003;3470,6;;;;;;;;-0,008977624
01/12/2003;3457,14;;;;;;;;-0,003878292
24/11/2003;3424,79;;;;;;;;-0,009357446
17/11/2003;3366,12;;;;;;;;-0,017130977
10/11/2003;3448,6;;;;;;;;0,024502989
03/11/2003;3453,13;;;;;;;;0,001313577
27/10/2003;3373,2;;;;;;;;-0,023147116
20/10/2003;3266,27;;;;;;;;-0,03169987
13/10/2003;3353,72;;;;;;;;0,026773659
06/10/2003;3306,12;;;;;;;;-0,014193194
29/09/2003;3296,36;;;;;;;;-0,002952101
22/09/2003;3216,76;;;;;;;;-0,024147848
15/09/2003;3373,64;;;;;;;;0,048769569
08/09/2003;3322,56;;;;;;;;-0,015140916
01/09/2003;3392,75;;;;;;;;0,021125277
25/08/2003;3311,42;;;;;;;;-0,023971704
18/08/2003;3328,99;;;;;;;;0,005305881
11/08/2003;3279,21;;;;;;;;-0,014953484
04/08/2003;3165,49;;;;;;;;-0,034679084
28/07/2003;3169,63;;;;;;;;0,001307854
21/07/2003;3109,32;;;;;;;;-0,019027457
14/07/2003;3129,21;;;;;;;;0,006396897
07/07/2003;3138,27;;;;;;;;0,002895299
30/06/2003;3072,4;;;;;;;;-0,020989271
23/06/2003;3109,02;;;;;;;;0,011919021
16/06/2003;3190,11;;;;;;;;0,026082174
09/06/2003;3108,94;;;;;;;;-0,025444264
02/06/2003;3093,21;;;;;;;;-0,005059602
26/05/2003;2991,75;;;;;;;;-0,032800877
19/05/2003;2897,16;;;;;;;;-0,031616947
12/05/2003;2994,87;;;;;;;;0,033726132
05/05/2003;2967,89;;;;;;;;-0,009008738
28/04/2003;2963,12;;;;;;;;-0,001607202
22/04/2003;2866,74;;;;;;;;-0,032526526
14/04/2003;2898,61;;;;;;;;0,011117157
07/04/2003;2838,14;;;;;;;;-0,020861723
31/03/2003;2837,96;;;;;;;;-6,34218E-05
24/03/2003;2733;;;;;;;;-0,036984313
17/03/2003;2890,68;;;;;;;;0,057694841
10/03/2003;2740,01;;;;;;;;-0,052122684
03/03/2003;2574,91;;;;;;;;-0,060255255
24/02/2003;2754,07;;;;;;;;0,069579131
17/02/2003;2829,83;;;;;;;;0,027508379
10/02/2003;2827,75;;;;;;;;-0,000735026
03/02/2003;2796,66;;;;;;;;-0,010994607
27/01/2003;2937,88;;;;;;;;0,050495949
20/01/2003;2898,6;;;;;;;;-0,013370185
13/01/2003;3056,93;;;;;;;;0,054622921
06/01/2003;3160,13;;;;;;;;0,03375936
30/12/2002;3187,88;;;;;;;;0,008781284
23/12/2002;3011,83;;;;;;;;-0,055224789
16/12/2002;3082,85;;;;;;;;0,023580348
09/12/2002;3076,85;;;;;;;;-0,001946251
02/12/2002;3185,77;;;;;;;;0,035399841
25/11/2002;3326,65;;;;;;;;0,044221648
18/11/2002;3305,78;;;;;;;;-0,006273579
11/11/2002;3162,39;;;;;;;;-0,043375542
04/11/2002;3058,18;;;;;;;;-0,032952925
28/10/2002;3109,51;;;;;;;;0,016784493
21/10/2002;3056,88;;;;;;;;-0,016925496
14/10/2002;3156,99;;;;;;;;0,032749077
07/10/2002;2902,27;;;;;;;;-0,080684449
30/09/2002;2765,9;;;;;;;;-0,046987358
23/09/2002;2950,52;;;;;;;;0,066748617
16/09/2002;2890,82;;;;;;;;-0,020233722
09/09/2002;3156,17;;;;;;;;0,091790565
02/09/2002;3246,67;;;;;;;;0,028673994
26/08/2002;3366,21;;;;;;;;0,036819264
19/08/2002;3526,09;;;;;;;;0,047495551
12/08/2002;3374,09;;;;;;;;-0,043107238
05/08/2002;3447,94;;;;;;;;0,021887383
29/07/2002;3245,37;;;;;;;;-0,058751022
22/07/2002;3172,56;;;;;;;;-0,022435038
15/07/2002;3324,04;;;;;;;;0,04774693
08/07/2002;3513,34;;;;;;;;0,056948773
01/07/2002;3863,28;;;;;;;;0,099603227
24/06/2002;3897,99;;;;;;;;0,008984593
17/06/2002;3799,53;;;;;;;;-0,025259172
10/06/2002;3843,07;;;;;;;;0,011459312
03/06/2002;4020,27;;;;;;;;0,04610897
27/05/2002;4274,64;;;;;;;;0,06327187
20/05/2002;4337,43;;;;;;;;0,014688956
13/05/2002;4442,94;;;;;;;;0,024325465
06/05/2002;4329,84;;;;;;;;-0,025456117
29/04/2002;4354,92;;;;;;;;0,005792362
22/04/2002;4453,08;;;;;;;;0,022540024
15/04/2002;4606,42;;;;;;;;0,034434594
08/04/2002;4468,29;;;;;;;;-0,02998641
02/04/2002;4515,7;;;;;;;;0,010610323
25/03/2002;4688,02;;;;;;;;0,038160197
18/03/2002;4601,57;;;;;;;;-0,018440621
11/03/2002;4588,33;;;;;;;;-0,002877279
04/03/2002;4629,11;;;;;;;;0,008887765
25/02/2002;4486,42;;;;;;;;-0,0308245
18/02/2002;4245,2;;;;;;;;-0,0537667
11/02/2002;4377;;;;;;;;0,031046829
04/02/2002;4299,04;;;;;;;;-0,017811286
28/01/2002;4455,56;;;;;;;;0,036408128
21/01/2002;4484,31;;;;;;;;0,006452612
14/01/2002;4448,85;;;;;;;;-0,007907571
07/01/2002;4554,69;;;;;;;;0,023790418
31/12/2001;4682,79;;;;;;;;0,028124856
24/12/2001;4624,58;;;;;;;;-0,012430624
17/12/2001;4499,34;;;;;;;;-0,027081378
10/12/2001;4340,02;;;;;;;;-0,035409638
03/12/2001;4642,94;;;;;;;;0,069796913
26/11/2001;4476,06;;;;;;;;-0,035942743
19/11/2001;4573,82;;;;;;;;0,021840637
12/11/2001;4587,3;;;;;;;;0,002947208
05/11/2001;4514,28;;;;;;;;-0,01591786
29/10/2001;4369,4;;;;;;;;-0,032093712
22/10/2001;4478,63;;;;;;;;0,024998856
15/10/2001;4264,89;;;;;;;;-0,047724416
08/10/2001;4336,88;;;;;;;;0,016879685
02/10/2001;4164,76;;;;;;;;-0,039687517
24/09/2001;4079,02;;;;;;;;-0,020587021
17/09/2001;3652,87;;;;;;;;-0,104473624
10/09/2001;3909,49;;;;;;;;0,07025161
03/09/2001;4413,51;;;;;;;;0,128922187
27/08/2001;4689,34;;;;;;;;0,062496743
20/08/2001;4916,56;;;;;;;;0,04845458
13/08/2001;4777,37;;;;;;;;-0,028310445
06/08/2001;4846,02;;;;;;;;0,014369831
30/07/2001;5031,29;;;;;;;;0,038231373
23/07/2001;4967,15;;;;;;;;-0,012748222
16/07/2001;4880,7;;;;;;;;-0,017404347
09/07/2001;5025,24;;;;;;;;0,029614604
02/07/2001;4999,36;;;;;;;;-0,005150003
25/06/2001;5225,33;;;;;;;;0,045199786
18/06/2001;5183,67;;;;;;;;-0,007972702
11/06/2001;5243,84;;;;;;;;0,011607606
05/06/2001;5439,93;;;;;;;;0,037394352
28/05/2001;5432,71;;;;;;;;-0,001327223
21/05/2001;5581,94;;;;;;;;0,027468795
14/05/2001;5638,24;;;;;;;;0,010086099
07/05/2001;5567,25;;;;;;;;-0,012590808
30/04/2001;5455,55;;;;;;;;-0,020063766
23/04/2001;5575,97;;;;;;;;0,022072935
17/04/2001;5449,34;;;;;;;;-0,02270995
09/04/2001;5372,71;;;;;;;;-0,014062253
02/04/2001;5139,71;;;;;;;;-0,043367314
26/03/2001;5180,45;;;;;;;;0,007926517
19/03/2001;4951,13;;;;;;;;-0,044266425
12/03/2001;5104,77;;;;;;;;0,0310313
05/03/2001;5368,89;;;;;;;;0,051739843
26/02/2001;5291,92;;;;;;;;-0,014336297
19/02/2001;5322,84;;;;;;;;0,00584287
12/02/2001;5595,13;;;;;;;;0,051155023
05/02/2001;5712,36;;;;;;;;0,020952149
29/01/2001;5826,37;;;;;;;;0,019958476
22/01/2001;5925,62;;;;;;;;0,01703462
15/01/2001;5845,73;;;;;;;;-0,013482134
08/01/2001;5834,34;;;;;;;;-0,001948431
02/01/2001;5758,02;;;;;;;;-0,013081171
27/12/2000;5926,42;;;;;;;;0,029246164
18/12/2000;5783,73;;;;;;;;-0,02407693
11/12/2000;5839,54;;;;;;;;0,009649482
04/12/2000;5939,32;;;;;;;;0,017086962
27/11/2000;5928,5;;;;;;;;-0,001821757
20/11/2000;6145,65;;;;;;;;0,036628152
13/11/2000;6161,92;;;;;;;;0,002647401
06/11/2000;6147,49;;;;;;;;-0,002341803
30/10/2000;6398,92;;;;;;;;0,040899619
23/10/2000;6268,93;;;;;;;;-0,020314366
16/10/2000;6149,44;;;;;;;;-0,019060669
09/10/2000;6064,21;;;;;;;;-0,013859799
02/10/2000;6258,41;;;;;;;;0,032023957
25/09/2000;6266,63;;;;;;;;0,001313433
18/09/2000;6258,58;;;;;;;;-0,001284582
11/09/2000;6614,65;;;;;;;;0,056893097
04/09/2000;6703,36;;;;;;;;0,01341114
31/08/2000;6813,66;;;;;;;;0,016454435
