28/04/2008;5069.71
21/04/2008;4978.21
14/04/2008;4961.69
07/04/2008;4797.93
31/03/2008;4900.88
25/03/2008;4695.92
17/03/2008;4533.72
10/03/2008;4592.15
03/03/2008;4618.96
25/02/2008;4790.66
18/02/2008;4824.55
11/02/2008;4771.79
04/02/2008;4709.65
28/01/2008;4978.06
21/01/2008;4878.12
14/01/2008;5092.40
07/01/2008;5371.41
31/12/2007;5446.79
24/12/2007;5627.25
17/12/2007;5602.77
10/12/2007;5605.36
03/12/2007;5718.75
26/11/2007;5670.57
19/11/2007;5521.17
12/11/2007;5523.63
05/11/2007;5524.18
29/10/2007;5720.42
22/10/2007;5794.87
15/10/2007;5740.48
08/10/2007;5843.95
01/10/2007;5843.24
24/09/2007;5715.69
17/09/2007;5700.65
10/09/2007;5538.92
03/09/2007;5430.10
27/08/2007;5662.70
20/08/2007;5569.38
13/08/2007;5363.63
06/08/2007;5448.63
30/07/2007;5597.89
23/07/2007;5643.96
16/07/2007;5957.16
09/07/2007;6117.96
02/07/2007;6102.69
25/06/2007;6054.93
18/06/2007;6023.25
11/06/2007;6105.28
04/06/2007;5883.29
28/05/2007;6168.15
21/05/2007;6057.49
14/05/2007;6101.14
07/05/2007;6050.63
30/04/2007;6068.83
23/04/2007;5930.77
16/04/2007;5938.90
10/04/2007;5789.34
02/04/2007;5741.38
26/03/2007;5634.16
19/03/2007;5634.75
12/03/2007;5382.16
05/03/2007;5537.84
26/02/2007;5424.70
19/02/2007;5716.38
12/02/2007;5713.59
05/02/2007;5692.45
29/01/2007;5677.30
22/01/2007;5582.30
15/01/2007;5614.70
08/01/2007;5617.62
02/01/2007;5517.35
27/12/2006;5541.76
18/12/2006;5453.94
11/12/2006;5541.62
04/12/2006;5384.16
27/11/2006;5254.05
20/11/2006;5389.46
13/11/2006;5439.71
06/11/2006;5447.50
30/10/2006;5336.30
23/10/2006;5396.03
16/10/2006;5375.35
09/10/2006;5353.23
02/10/2006;5282.06
25/09/2006;5250.01
18/09/2006;5141.95
11/09/2006;5144.88
04/09/2006;5073.57
28/08/2006;5183.45
21/08/2006;5111.13
14/08/2006;5135.69
07/08/2006;4985.52
31/07/2006;5040.95
24/07/2006;5028.51
17/07/2006;4818.55
10/07/2006;4780.79
03/07/2006;4953.71
26/06/2006;4965.96
19/06/2006;4817.63
12/06/2006;4694.89
05/06/2006;4768.18
29/05/2006;4959.70
22/05/2006;5045.09
15/05/2006;4944.57
08/05/2006;5150.45
02/05/2006;5286.40
24/04/2006;5188.40
18/04/2006;5252.38
10/04/2006;5102.62
03/04/2006;5174.96
27/03/2006;5220.85
20/03/2006;5218.71
13/03/2006;5141.08
06/03/2006;5069.27
27/02/2006;4989.15
20/02/2006;5073.95
13/02/2006;5000.00
06/02/2006;4910.82
30/01/2006;4937.56
23/01/2006;4956.60
16/01/2006;4773.48
09/01/2006;4850.53
02/01/2006;4867.15
27/12/2005;4715.23
19/12/2005;4757.74
12/12/2005;4704.41
05/12/2005;4661.01
28/11/2005;4662.50
21/11/2005;4600.48
14/11/2005;4556.23
07/11/2005;4536.49
31/10/2005;4498.70
24/10/2005;4326.71
17/10/2005;4366.52
10/10/2005;4482.13
03/10/2005;4528.79
26/09/2005;4600.02
19/09/2005;4477.20
12/09/2005;4509.49
05/09/2005;4491.68
29/08/2005;4404.95
22/08/2005;4342.70
15/08/2005;4487.90
08/08/2005;4476.48
01/08/2005;4421.70
25/07/2005;4451.74
18/07/2005;4415.52
11/07/2005;4373.77
04/07/2005;4300.31
27/06/2005;4269.62
20/06/2005;4199.87
13/06/2005;4220.91
06/06/2005;4184.10
30/05/2005;4162.47
23/05/2005;4131.83
16/05/2005;4096.18
09/05/2005;4017.89
02/05/2005;4033.46
25/04/2005;3911.71
18/04/2005;3980.18
11/04/2005;4032.28
04/04/2005;4124.29
29/03/2005;4080.08
21/03/2005;4078.31
14/03/2005;4050.77
07/03/2005;4049.18
28/02/2005;4091.58
21/02/2005;4034.57
14/02/2005;4029.02
07/02/2005;4016.75
31/01/2005;3958.01
24/01/2005;3870.35
17/01/2005;3854.19
10/01/2005;3854.60
03/01/2005;3877.96
27/12/2004;3821.16
20/12/2004;3822.76
13/12/2004;3744.92
06/12/2004;3747.46
29/11/2004;3783.51
22/11/2004;3782.20
15/11/2004;3798.78
08/11/2004;3835.11
01/11/2004;3780.99
25/10/2004;3706.82
18/10/2004;3687.17
11/10/2004;3670.76
04/10/2004;3737.87
27/09/2004;3730.16
20/09/2004;3673.51
13/09/2004;3726.22
06/09/2004;3677.61
30/08/2004;3665.94
23/08/2004;3649.24
16/08/2004;3538.02
09/08/2004;3484.84
02/08/2004;3528.64
26/07/2004;3647.10
19/07/2004;3567.29
12/07/2004;3610.40
05/07/2004;3668.48
28/06/2004;3685.06
21/06/2004;3742.38
14/06/2004;3740.90
07/06/2004;3699.38
31/05/2004;3698.87
24/05/2004;3652.03
17/05/2004;3607.02
10/05/2004;3603.26
03/05/2004;3653.18
26/04/2004;3674.28
19/04/2004;3811.43
13/04/2004;3751.59
05/04/2004;3740.11
29/03/2004;3739.91
22/03/2004;3592.39
15/03/2004;3613.28
08/03/2004;3661.78
01/03/2004;3761.11
23/02/2004;3725.44
16/02/2004;3733.28
09/02/2004;3649.34
02/02/2004;3624.72
26/01/2004;3638.44
19/01/2004;3693.36
12/01/2004;3671.80
05/01/2004;3574.80
29/12/2003;3596.80
22/12/2003;3510.30
15/12/2003;3502.04
08/12/2003;3470.60
01/12/2003;3457.14
24/11/2003;3424.79
17/11/2003;3366.12
10/11/2003;3448.60
03/11/2003;3453.13
27/10/2003;3373.20
20/10/2003;3266.27
13/10/2003;3353.72
06/10/2003;3306.12
29/09/2003;3296.36
22/09/2003;3216.76
15/09/2003;3373.64
08/09/2003;3322.56
01/09/2003;3392.75
25/08/2003;3311.42
18/08/2003;3328.99
11/08/2003;3279.21
04/08/2003;3165.49
28/07/2003;3169.63
21/07/2003;3109.32
14/07/2003;3129.21
07/07/2003;3138.27
30/06/2003;3072.40
23/06/2003;3109.02
16/06/2003;3190.11
09/06/2003;3108.94
02/06/2003;3093.21
26/05/2003;2991.75
19/05/2003;2897.16
12/05/2003;2994.87
05/05/2003;2967.89
28/04/2003;2963.12
22/04/2003;2866.74
14/04/2003;2898.61
07/04/2003;2838.14
31/03/2003;2837.96
24/03/2003;2733.00
17/03/2003;2890.68
10/03/2003;2740.01
03/03/2003;2574.91
24/02/2003;2754.07
17/02/2003;2829.83
10/02/2003;2827.75
03/02/2003;2796.66
27/01/2003;2937.88
20/01/2003;2898.60
13/01/2003;3056.93
06/01/2003;3160.13
30/12/2002;3187.88
23/12/2002;3011.83
16/12/2002;3082.85
09/12/2002;3076.85
02/12/2002;3185.77
25/11/2002;3326.65
18/11/2002;3305.78
11/11/2002;3162.39
04/11/2002;3058.18
28/10/2002;3109.51
21/10/2002;3056.88
14/10/2002;3156.99
07/10/2002;2902.27
30/09/2002;2765.90
23/09/2002;2950.52
16/09/2002;2890.82
09/09/2002;3156.17
02/09/2002;3246.67
26/08/2002;3366.21
19/08/2002;3526.09
12/08/2002;3374.09
05/08/2002;3447.94
29/07/2002;3245.37
22/07/2002;3172.56
15/07/2002;3324.04
08/07/2002;3513.34
01/07/2002;3863.28
24/06/2002;3897.99
17/06/2002;3799.53
10/06/2002;3843.07
03/06/2002;4020.27
27/05/2002;4274.64
20/05/2002;4337.43
13/05/2002;4442.94
06/05/2002;4329.84
29/04/2002;4354.92
22/04/2002;4453.08
15/04/2002;4606.42
08/04/2002;4468.29
02/04/2002;4515.70
25/03/2002;4688.02
18/03/2002;4601.57
11/03/2002;4588.33
04/03/2002;4629.11
25/02/2002;4486.42
18/02/2002;4245.20
11/02/2002;4377.00
04/02/2002;4299.04
28/01/2002;4455.56
21/01/2002;4484.31
